ged	gold	id	normalized_exact_match	prediction	question
0.3975569884660794	households @@SEP@@ @@1@@ with females @@SEP@@ @@2@@ with husband @@SEP@@ @@2@@ besides @@3@@ @@SEP@@ @@1@@ with males @@SEP@@ @@5@@ with wife @@SEP@@ @@5@@ besides @@6@@ @@SEP@@ percent of @@4@@ @@SEP@@ percent of @@7@@ @@SEP@@ difference of @@8@@ and @@9@@	DROP_train_history_942_c1f36498-a5e3-491e-a47b-5fb9bddd4e51	False	households @@SEP@@ @@1@@ that had females with no husband present @@SEP@@ @@1@@ that had a male with no wife present @@SEP@@ percent of @@2@@ @@SEP@@ percent of @@3@@ @@SEP@@ percent of @@4@@ @@SEP@@ sum of @@6@@ and @@7@@ @@SEP@@ the difference of @@5@@ and @@8@@	How many more households had females with no husband present compared to a male with no wife present, by percent?
0.6428571428571429	balls @@SEP@@ @@1@@ that Are gray @@SEP@@ number of @@2@@ @@SEP@@ if @@3@@ is higher than zero	CLEVR_train_3186	False	balls @@SEP@@ if any of @@1@@ are gray	Are any of the balls gray?
0.40061728395061724	the Chargers @@SEP@@ possessions of @@1@@ @@SEP@@ first of @@2@@ @@SEP@@ points scored on @@3@@ @@SEP@@ sum of @@4@@	DROP_train_nfl_2736_dcc41067-e26d-4796-a7b4-d5f5523ae548	False	the Chargers @@SEP@@ points of @@1@@ @@SEP@@ @@2@@ on the first possession @@SEP@@ sum of @@3@@	How many points were scored on the Chargers first possession?
0.0	staircases @@SEP@@ rails of @@1@@ @@SEP@@ @@2@@ that are s shaped @@SEP@@ @@3@@ that are wooden and metal @@SEP@@ @@1@@ that has @@4@@ @@SEP@@ left image @@SEP@@ right image @@SEP@@ @@5@@ that are in @@6@@ @@SEP@@ @@5@@ that are in @@7@@ @@SEP@@ number of @@8@@ @@SEP@@ number of @@9@@ @@SEP@@ if @@10@@ is equal to @@11@@	NLVR2_train_train-8176-0-1	True	staircases @@SEP@@ rails of @@1@@ @@SEP@@ @@2@@ that are s shaped @@SEP@@ @@3@@ that are wooden and metal @@SEP@@ @@1@@ that has @@4@@ @@SEP@@ left image @@SEP@@ right image @@SEP@@ @@5@@ that are in @@6@@ @@SEP@@ @@5@@ that are in @@7@@ @@SEP@@ number of @@8@@ @@SEP@@ number of @@9@@ @@SEP@@ if @@10@@ is equal to @@11@@	If the left and right image contains the same number of staircase with wooden and metal s shaped rails.
0.30808080808080807	flights @@SEP@@ @@1@@ from indianapolis @@SEP@@ @@2@@ tomorrows san diego @@SEP@@ @@3@@ that is tomorrow	ATIS_train_1086	False	flights @@SEP@@ @@1@@ from indianapolis to san diego @@SEP@@ @@2@@ tomorrow @@SEP@@ @@3@@ tomorrow @@SEP@@ flights of @@4@@	please show me all the flights from indianapolis to san diego tomorrow 
0.7327416173570019	right image @@SEP@@ flasks in @@1@@ @@SEP@@ liquid @@SEP@@ @@3@@ that is yellow @@SEP@@ @@2@@ that holds @@4@@ @@SEP@@ number of @@5@@ @@SEP@@ If @@6@@ is equal to one	NLVR2_train_train-7978-3-0	False	flask of liquid @@SEP@@ @@1@@ that holds a yellow liquid @@SEP@@ if @@2@@ is in the right image	If in the image to the right, one of the flasks holds a yellow liquid.
0.9061818181818182	silverware @@SEP@@ item of @@1@@ @@SEP@@ image of @@2@@ @@SEP@@ jar @@SEP@@ @@4@@ that is glass @@SEP@@ @@5@@ that is unlidded @@SEP@@ @@6@@ that is clear @@SEP@@ substance @@SEP@@ @@8@@ that is yellow @@SEP@@ @@9@@ that is pale @@SEP@@ @@10@@ that is creamy @@SEP@@ @@7@@ that is containing @@11@@ @@SEP@@ if @@12@@ is in @@3@@	NLVR2_train_train-218-2-0	False	silverware jar @@SEP@@ @@1@@ that is silverware and	If an image includes an item of silverware and a clear unlidded glass jar containing a creamy pale yellow substance.
0.5	johnny maestro @@SEP@@ wives of @@1@@ @@SEP@@ the first of @@2@@	COMQA_train_cluster-2238-1	False	johnny maestro @@SEP@@ who married @@1@@	who was johnny maestro's first wife?
0.4505050505050505	sphere @@SEP@@ @@1@@ that is large @@SEP@@ cylinder @@SEP@@ @@3@@ that is large @@SEP@@ shapes @@SEP@@ @@5@@ that is between @@2@@ and @@4@@	CLEVR_train_14374	False	the large sphere @@SEP@@ the large cylinder @@SEP@@ shape of @@1@@ @@SEP@@ shape of @@2@@ @@SEP@@ is @@3@@ the same as @@4@@	What shape is between the large sphere and the large cylinder?
0.009615384615384609	product categories @@SEP@@ codes of @@1@@ @@SEP@@ @@1@@ where @@2@@ is Spices @@SEP@@ description of @@3@@	SPIDER_train_5580	False	product categories @@SEP@@ codes of @@1@@ @@SEP@@ @@1@@ where @@2@@ is 'Spices @@SEP@@ description of @@3@@	Find the product category description of the product category with code "Spices".
0.7703703703703704	texas @@SEP@@ alaska @@SEP@@ size of @@1@@ @@SEP@@ size of @@2@@ @@SEP@@ which is the highest of @@3@@ , @@4@@	COMQA_train_cluster-2051-1	False	states @@SEP@@ @@1@@ texas or @@2@@ alaska @@SEP@@ largest @@2@@	what is the biggest state texas or alaska?
0.39487179487179486	afternoon flights from boston @@SEP@@ @@1@@ to san francisco @@SEP@@ @@2@@ that leave in afternoon	ATIS_train_873	False	flights @@SEP@@ @@1@@ from boston @@SEP@@ @@2@@ to san francisco @@SEP@@ @@3@@ that leave in the afternoon	afternoon flights from boston to san francisco please that leave in the afternoon 
0.0	object @@SEP@@ @@1@@ that is farthest to the right @@SEP@@ material of @@2@@	CLEVR_train_10070	True	objects @@SEP@@ @@1@@ that are farthest to the right @@SEP@@ material of @@2@@	what is the material of the object farthest to the right?
0.0	elections @@SEP@@ number of @@1@@	SPIDER_train_1174	True	elections @@SEP@@ number of @@1@@	How many elections are there?
0.52	touchdown passes @@SEP@@ yards of @@1@@ @@SEP@@ shortest of @@2@@ @@SEP@@ @@2@@ besides @@3@@ @@SEP@@ shortest of @@4@@	DROP_train_nfl_396_a56197fe-e871-4b3f-a279-8e49ca4ece63	False	touchdown passes @@SEP@@ yards of @@1@@ @@SEP@@ the second shortest of @@2@@	How many yards was the second shortest touchdown pass?
0.7095761381475667	diver @@SEP@@ a seal @@SEP@@ @@1@@ looking at @@2@@ @@SEP@@ if @@3@@ is underwater	NLVR2_train_train-8050-1-0	False	diver looking at seal @@SEP@@ the seal that is looking at @@1@@	If there is a diver looking at a seal underwater
None	balloon @@SEP@@ @@1@@ that is round @@SEP@@ @@2@@ that is red @@SEP@@ @@2@@ that is green @@SEP@@ @@3@@ that is side by side with @@4@@ @@SEP@@ images of @@5@@ @@SEP@@ number of @@5@@ for each @@6@@ @@SEP@@ @@6@@ where @@7@@ is equal to one @@SEP@@ number of @@8@@ @@SEP@@ images @@SEP@@ number of @@10@@ @@SEP@@ if @@9@@ is equal to @@11@@	NLVR2_train_train-3819-1-0	False	round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon @@SEP@@ round green balloon @@SEP@@ round red balloon 84#	If each image shows one round red balloon and one round green balloon side by side
0.0	The Fear and Loathing Letters @@SEP@@ volumes of @@1@@ @@SEP@@ covered time spans of @@2@@ @@SEP@@ how short are @@3@@ @@SEP@@ @@2@@ where @@4@@ is the lowest	DROP_train_history_709_930d511c-9550-440a-b6b6-4776ba1cb21c	True	The Fear and Loathing Letters @@SEP@@ volumes of @@1@@ @@SEP@@ covered time spans of @@2@@ @@SEP@@ how short are @@3@@ @@SEP@@ @@2@@ where @@4@@ is the lowest	Which volume of The Fear and Loathing Letters covered the shortet time span?
0.0	ranks @@SEP@@ @@1@@ that are captain @@SEP@@ different @@2@@ @@SEP@@ number of @@3@@	SPIDER_train_6220	True	ranks @@SEP@@ @@1@@ that are captain @@SEP@@ different @@2@@ @@SEP@@ number of @@3@@	How many different captain ranks are there?
0.6713040771864301	networking protocol @@SEP@@ novell @@SEP@@ @@1@@ that was first used by @@2@@ @@SEP@@ the internet @@SEP@@ @@3@@ that is not supported by @@4@@	COMQA_train_cluster-624-3	False	novell network @@SEP@@ protocols of @@1@@ @@SEP@@ @@2@@ that are not supported by the internet @@SEP@@ first of @@3@@	what networking protocol was first used by novell and is not supported by the internet?
0.0	field goals @@SEP@@ yards of @@1@@ @@SEP@@ the two longest of @@2@@ @@SEP@@ the difference of @@3@@	DROP_train_nfl_1246_df551e80-7702-4651-907b-26ae028e1376	True	field goals @@SEP@@ yards of @@1@@ @@SEP@@ the two longest of @@2@@ @@SEP@@ the difference of @@3@@	How many yards difference is there between the two longest field goals?
0.6415776815776816	compression socks @@SEP@@ knee pads @@SEP@@ @@1@@ with @@2@@ @@SEP@@ the number of @@3@@ @@SEP@@ if @@4@@ is equal to eight	NLVR2_train_train-9287-3-0	False	eight socks @@SEP@@ @@1@@ that are with knee pads @@SEP@@ @@2@@ that are with knee pads @@SEP@@ number of @@3@@ @@SEP@@ If @@4@@ is equal to two @@SEP@@ If @@5@@ is equal to two @@SEP@@ If @@6@@ is equal to two @@SEP@@ If @@7@@ is equal to two	If eight compression socks with knee pads are visible.
None	Carson Palmer @@SEP@@ touchdown passes of @@1@@ @@SEP@@ different receivers of @@2@@ @@SEP@@ number of @@3@@	DROP_train_nfl_96_aec6f27a-b609-4cf3-9488-0be8a639e5c4	False	receivers @@SEP@@ touchdown passes of @@1@@ @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least two @@SEP@@ @@1@@ where @@2@@ is at least	How many different receivers did Carson Palmer pass to for a touchdown?
0.0	gymnasts @@SEP@@ names of @@1@@	SPIDER_train_1747	True	gymnasts @@SEP@@ names of @@1@@	Return the names of the gymnasts.
0.2836363636363636	Prater @@SEP@@ successful field goals of @@1@@ @@SEP@@ number of @@2@@	DROP_train_nfl_2187_2f6a0977-1a59-4550-a72a-703e4f866ed5	False	field goals @@SEP@@ @@1@@ that were successful @@SEP@@ number of @@2@@	How many successful field goals did Prater kick?
None	canoes @@SEP@@ platform @@SEP@@ @@1@@ stacked on @@2@@ @@SEP@@ number of @@3@@ @@SEP@@ if @@4@@ is equal to 3	NLVR2_train_train-253-3-1	False	canoes @@SEP@@ @@1@@ that are stacked on a platform @@SEP@@ @@2@@ that are stacked on a platform @@SEP@@ @@3@@ that are stacked on a platform @@SEP@@ @@4@@ that are stacked on a platform @@SEP@@ @@5@@ that are stacked on a platform @@SEP@@ number of @@6@@ @@SEP@@ If @@7@@ is equal to three @@SEP@@ If @@2@@ are stacked on @@3@@ @@SEP@@ If @@4@@ are stacked on @@5@@ @@SEP@@ If @@6@@ are stacked on @@7@@ @@SEP@@ If @@7@@ are stacked on @@2@@ @@SEP@@ If @@2@@ are stacked on @@3@@ @@SEP@@ If @@4@@ are stacked on @@5@@ @@SEP@@ If @@6@@ are stacked on @@7@@ @@SEP@@ If @@7@@ are stacked on @@2@@ @@SEP@@ If @@2@@ are stacked on @@3@@ @@SEP@@ If @@4@@ are stacked on @@5@@ @@SEP@@ If @@6@@ are stacked on @@7@@ @@SEP@@ If @@7@@ are stacked on @@2@@ @@SEP@@ If @@2@@ are stacked on @@3@@ @@SEP@@ If @@4@@ are stacked on @@5@@ @@SEP@@ If @@6@@ are stacked on @@7@@ @@SEP@@ If @@7@@ are stacked on @@2@@ @@SEP@@ If @@2@@ are stacked on @@3@@ @@SEP@@ If @@4@@ are stacked on @@5@@ @@SEP@@ If @@6@@ are stacked on @@7@@ @@SEP@@ If @@7@@ are stacked on @@2@@ @@SEP@@ If @@2@@ are stacked on @@3@@ @@SEP@@ If @@4@@ are stacked on @@5@@ @@SEP@@ If @@6@@ are stacked on @@7@@ @@SEP@@ If @@7@@ are stacked on @@2@@ @@SEP@@ If @@2@@ are stacked on @@3@@ @@SEP@@ If @@4@@ are stacked on @@5@@ @@SEP@@ If @@6@@ are stacked on @@7@@ @@SEP@@ If @@7@@ are stacked on @@2@@ @@SEP@@ If @@2@@ are stacked on @@3@@ @@SEP@@ If @@4@@ are stacked on @@5@@ @@SEP@@ If @@6@@ are stacked on @@7@@ @@SEP@@ If @@7@@ are stacked on @@2@@ @@SEP@@ If @@2@@ are stacked on @@3@@ @@SEP@@ If @@4@@ are stacked on @@5@@ @@SEP@@ If @@6@@ are stacked on @@7@@ @@SEP@@ If @@7@@ are stacked on @@2@@ @@SEP@@ If @@2@@ are stacked on	If 3 canoes are stacked on a platform
0.0	flights @@SEP@@ @@1@@ on us air @@SEP@@ @@2@@ from orlando @@SEP@@ @@3@@ to cleveland @@SEP@@ @@4@@ leaving in the afternoon	ATIS_train_2765	True	flights @@SEP@@ @@1@@ on us air @@SEP@@ @@2@@ from orlando @@SEP@@ @@3@@ to cleveland @@SEP@@ @@4@@ leaving in the afternoon	okay what flights are there us air from orlando to cleveland leaving in the afternoon 
0.5833333333333334	objects @@SEP@@ @@1@@ that are blue @@SEP@@ number of @@1@@ @@SEP@@ number of @@2@@ @@SEP@@ thrid of @@3@@ @@SEP@@ is @@4@@ higher than @@5@@	CLEVR_train_3739	False	objects @@SEP@@ more than thrid of @@1@@ @@SEP@@ are @@2@@ more than @@3@@	Are more than a thrid of the objects blue?
